genre,bars_confidence,bars_start,beats_confidence,beats_start,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,songs,tatums_confidence,tatums_start,artist_terms,artist_terms_freq,artist_terms_weight,similar_artists,songs2,artist_mbtags,artist_mbtags_count,songs3
Electronic,0.194532374,187.0714625,0.714109123,188.4199519,0.798375,177.0017463,0.590809737,-6.000256246,0.04035073,-14.85940295,0.436403374,187.4170006,10.17128534,NA,0.331009843,188.4198722,NA,0.640347497,0.706774578,NA,NA,NA,1,NA
Blues,0.133441176,91.13566044,0.580855072,92.14021025,0.486333333,85.14944667,0.661249534,-16.14275233,0.055602253,-26.20842272,0.261291899,91.25924123,-9.687790192,NA,0.571494565,91.97310725,NA,0.709567625,0.787056,NA,NA,NA,1,NA
Pop,0.113981132,69.07898226,0.615580645,71.01571654,0.467666667,60.46733333,0.638398291,-13.00089915,0.05512212,-22.20928376,0.389314103,71.30556668,6.543633903,NA,0.435334101,71.17799776,NA,0.71033677,0.794007942,NA,NA,NA,NA,NA
Rock,0.122032609,113.3573297,0.37450134,115.2100003,0.5213,110.542865,0.400533752,-6.051747253,0.049952182,-11.32576138,0.377891418,110.6787631,6.867889194,NA,0.153400536,115.2099491,NA,0.747066578,0.783330374,NA,NA,NA,NA,NA
Electronic,0.231174242,163.7739003,0.668111111,165.6486882,0.622083333,160.0214925,0.630879955,-6.550689694,0.032843958,-16.19958494,0.482726501,176.9005297,12.65278379,NA,0.539019321,165.726787,NA,0.795612233,0.799195609,NA,NA,NA,NA,NA
Blues,0.146481752,147.0054644,0.736412297,148.0784256,0.4943125,126.8895369,0.620516196,-10.01454441,0.051992038,-19.44092268,0.303505225,146.8396205,-0.856543278,NA,0.548169078,148.2124716,NA,0.669625504,0.707615965,NA,NA,NA,1,NA
Rock,0.120022727,120.4778433,0.321553672,122.2136027,0.456923077,108.6094769,0.475738035,-15.69892569,0.055144597,-21.63552645,0.370863875,111.2933854,8.843083543,NA,0.217098164,122.4739131,NA,0.692766601,0.794026928,NA,NA,NA,NA,NA
Rock,0.439265487,95.13748173,0.439265487,95.13748173,0.629125,79.7484125,0.536869697,-11.57561364,0.052407864,-17.78989545,0.320522475,91.17384756,6.419039015,NA,0.317266298,95.13738586,NA,0.340394574,0.453718401,NA,NA,NA,1.384615385,NA
Jazz,0.145669811,94.8291266,0.403410256,96.20725366,0.5818,77.342518,0.55025,-12.51153139,0.054659843,-20.6400639,0.376031484,97.87815905,8.502860613,NA,0.142138533,96.20654867,NA,0.669396594,0.678449071,NA,NA,NA,1,NA
Rock,0.104548387,97.55374548,0.210384,99.13496885,0.601,81.99871625,0.417543021,-7.854965583,0.067539598,-13.31407075,0.32324267,88.95458166,2.303749681,NA,0.159182423,99.13496063,NA,0.748447898,0.713791251,NA,NA,NA,NA,NA
Rock,0.15669697,57.78438606,0.333624161,59.83031423,0.388,43.28685875,0.287713499,-13.54101377,0.109235868,-17.58841047,0.482890955,57.61102036,3.298867769,NA,0.057751121,59.964348,NA,0.668936602,0.780761479,NA,NA,NA,1,NA
Rock,0.137225,111.8699799,0.278798137,112.909427,0.461111111,81.41012778,0.463488584,-9.064663623,0.056632588,-15.16921918,0.370098808,106.1005814,5.120724125,NA,0.172438228,112.735822,NA,0.609411893,0.639245344,NA,NA,NA,1,NA
Blues,0.513067524,94.64368338,0.513067524,94.64368338,0.513,71.16816,0.6219374,-19.98464848,0.086349197,-29.08930016,0.302773141,94.5320009,-2.165518192,NA,0.371513688,94.64450721,NA,0.57536538,0.621256696,NA,NA,NA,NA,NA
Electronic,0.121022059,125.8418649,0.385817518,126.9969058,0.7189,105.622208,0.462725709,-8.445826311,0.034888298,-15.14625193,0.439351175,119.1554837,4.164623961,NA,0.376379562,126.881306,NA,0.678055924,0.775635946,NA,NA,NA,1,NA
Jazz,0.10019,94.1354889,0.400615385,95.07563764,0.5917,98.805379,0.651272727,-33.77011201,0.07057763,-42.92599675,0.233026109,92.57687127,-17.539148,NA,0.21173201,95.19353572,NA,0.637071286,0.656721383,NA,NA,NA,1.333333333,NA
Jazz,0.129057471,344.8286091,0.611735484,345.8204748,0.62205,352.917561,0.709233898,-15.39546237,0.048503631,-27.4673139,0.387386299,341.5679212,4.114955791,NA,0.464041577,345.9857403,NA,0.650452909,0.687484422,NA,NA,NA,NA,NA
Rock,0.500302181,76.25108564,0.500302181,76.25108564,0.50825,63.3673675,0.675547486,-28.36594041,0.04082041,-39.03464432,0.26485568,71.79176534,-17.08150512,NA,0.264544323,76.25006453,NA,0.880308699,0.896045749,NA,NA,NA,NA,NA
Metal,0.183773585,136.1272311,0.040123905,137.1641247,0.5984,108.923519,0.318098458,-4.516780546,0.057967616,-9.441982206,0.455935152,137.037316,9.09075089,NA,0.090028804,137.1638259,NA,0.443775245,0.517356016,NA,NA,NA,1.5,NA
Rock,0.302869159,128.0960687,0.412378671,128.6975981,0.670692308,113.78172,0.465033735,-12.10887349,0.057651349,-17.98884819,0.276397189,120.7303127,-6.557616265,NA,0.210949768,128.5978722,NA,0.35624829,0.419275605,NA,NA,NA,1.857142857,NA
RnB,0.116513514,150.4410457,0.316691928,152.0132909,0.452,148.218084,0.491422,-12.504823,0.07636116,-19.286208,0.326779833,151.2824029,0.782442667,NA,0.145300659,151.8880816,NA,0.756386129,0.755742431,NA,NA,NA,NA,NA
Pop,0.421034115,83.79068529,0.421034115,83.79068529,0.56625,63.6319275,0.531978328,-5.240735294,0.063278576,-11.95558978,0.370060243,82.60893,8.078493937,NA,0.318685501,83.87997445,NA,0.597581637,0.648860324,NA,NA,NA,1,NA
Country,0.088919355,74.44796452,0.711411168,73.9140364,0.488125,53.15736,0.604631236,-18.05639262,0.073311518,-25.68006941,0.274489335,74.4042764,-0.306853398,NA,0.272760814,73.9153174,NA,0.722379206,0.742447035,NA,NA,NA,1,NA
Rock,0.480435424,140.0697472,0.480435424,140.0697472,0.5505,147.5875714,0.541482895,-16.10335263,0.072449934,-22.92091184,0.267510307,134.7947173,-8.739003728,NA,0.138894834,139.9412605,NA,0.297472823,0.507787527,NA,NA,NA,1.25,NA
Rap,0.143909091,118.9719559,0.537764045,120.6742694,0.51025,131.9805613,0.682415179,-5.022704464,0.053452821,-15.73946607,0.397362946,119.9702214,8.998020685,NA,0.748134831,120.8442237,NA,0.419749846,0.571991195,NA,NA,NA,1,NA
Rock,0.112457143,98.74508814,0.054992982,100.8568329,0.384857143,95.04867286,0.285679039,-5.167386463,0.096958493,-9.24028821,0.392921033,97.05949445,7.214788574,NA,0.169987698,100.8569289,NA,0.553618254,0.596104805,NA,NA,NA,1,NA
Rap,0.202122302,74.92955662,0.509458432,75.28279907,0.718285714,55.48026571,0.698117166,-12.31137602,0.050954292,-23.38945095,0.445803588,75.14590504,8.590593778,NA,0.158218787,75.28304901,NA,0.702781298,0.737848335,NA,NA,NA,1,NA
Electronic,0.110082192,138.5254175,0.2875625,139.6673502,0.514166667,81.02540167,0.441674624,-12.70218921,0.043949646,-18.91502299,0.361093575,129.9548927,2.57610529,NA,0.296655036,139.7593793,NA,0.298663327,0.485269354,NA,NA,NA,1,NA
RnB,0.063203125,77.4937275,0.603858537,77.63842444,0.532,69.969976,0.632697987,-17.64864206,0.068298635,-26.28638031,0.275980984,80.19101383,-2.005766219,NA,0.479195599,77.63898178,NA,0.76421663,0.75377798,NA,NA,NA,NA,NA
Electronic,0.129265306,40.58728531,0.34040201,40.97924492,0.73825,26.738565,0.383531401,-4.928997585,0.044935797,-10.7016256,0.51519223,38.0761265,9.38894686,NA,0.221065327,40.87841291,NA,0.667696085,0.703094482,NA,NA,NA,1,NA
Country,0.084509434,53.82750113,0.302944444,55.07879676,0.73375,45.5071275,0.44694359,-9.228974359,0.071772872,-14.56925385,0.39463312,55.54984092,4.082528205,NA,0.12050348,55.07978281,NA,0.371312137,0.459387896,NA,NA,NA,1.75,NA
Rock,0.108444444,99.4921663,0.336565749,100.0920591,0.481909091,95.46980364,0.398665025,-13.27275862,0.069866667,-18.19321675,0.475563903,100.5707572,9.954830323,NA,0.118667431,100.1671331,NA,0.761306185,0.734008473,NA,NA,NA,1.333333333,NA
Pop,0.215728522,173.1875588,0.224553022,173.9800368,0.752,145.6878227,0.577209845,-12.54474093,0.068789862,-20.68241019,0.300590674,174.9844248,6.359126727,NA,0.199860319,174.0789814,NA,0.763520345,0.738268953,NA,NA,NA,1,NA
Electronic,0.183459716,395.3694647,0.881654642,396.7769585,0.595583333,445.9655792,0.956233854,-18.31493129,0.035759221,-45.36544382,0.475512533,393.3419304,26.55877337,NA,0.993846881,396.7769508,NA,0.73062031,0.807558424,NA,NA,NA,NA,NA
Reggae,0.124280822,114.3916864,0.326770408,115.3653183,0.649545455,106.5173827,0.682096154,-11.73096267,0.056279808,-21.95915045,0.344703337,116.118994,7.32886727,NA,0.383876805,115.3649153,NA,0.308681939,0.453774333,NA,NA,NA,NA,NA
Country,0.061869565,142.8603532,0.589902778,144.5265985,0.42,123.4545023,0.512303665,-12.6028534,0.070368626,-18.96396728,0.265744328,138.5786963,3.440286322,NA,0.313443056,144.7287217,NA,0.633009836,0.770938724,NA,NA,NA,NA,NA
Metal,0.158326633,159.6598645,0.36623192,160.6536633,0.580090909,132.16108,0.367185144,-5.924398004,0.067637062,-11.22725831,0.453382945,148.4416692,6.879759978,NA,0.146069869,160.6532538,NA,0.663122059,0.644352192,NA,NA,NA,1.5,NA
Rock,0.6174375,89.75156247,0.6174375,89.75156247,0.7374,61.436272,0.401467714,-8.272326353,0.055165044,-13.02482373,0.333683537,87.79496574,0.244529232,NA,0.274314367,89.75157343,NA,0.400049343,0.548547121,NA,NA,NA,1,NA
Reggae,0.130456693,96.64418567,0.254747059,97.21473112,0.604272727,84.35092909,0.586213811,-10.81945551,0.061973798,-19.31047809,0.338728309,99.18211794,4.737276228,NA,0.336605882,97.30986466,NA,0.6069818,0.68762865,NA,NA,NA,1,NA
Rap,0.157490566,140.3018134,0.616923434,142.2178548,0.470454545,125.6681936,0.703317308,-7.312269231,0.051372247,-18.96450874,0.377859047,143.2000599,9.492556381,NA,0.418573086,142.1351567,NA,0.505337317,0.646204232,NA,NA,NA,NA,NA
Rock,0.551633416,132.2852642,0.551633416,132.2852642,0.534214286,151.7589007,0.678214865,-8.629498649,0.051973986,-16.87782027,0.265953041,133.029562,1.904634459,NA,0.53435206,132.2869575,NA,0.454180281,0.543002626,NA,NA,NA,1.111111111,NA
Country,0.599997151,75.62999399,0.599997151,75.62999399,0.627285714,61.49838571,0.531822078,-11.62747922,0.037619325,-19.41177273,0.373169589,75.74335684,9.875754329,NA,0.449100996,75.62936356,NA,0.773643567,0.740210144,NA,NA,NA,NA,NA
Rock,0.092754717,90.42620962,0.290198502,92.50884745,0.414888889,86.38759,0.491302326,-9.36443876,0.061943085,-15.52496434,0.369909561,88.67918896,11.15811951,NA,0.2852125,92.62467611,NA,0.633596138,0.694872539,NA,NA,NA,NA,NA
Rock,0.118623288,128.4342816,0.568896435,129.7528467,0.737909091,92.41050909,0.539389435,-6.897810811,0.046328071,-13.84828747,0.278584152,131.6437674,8.002986998,NA,0.335629032,129.862871,NA,0.70805649,0.715596886,NA,NA,NA,1,NA
Rock,0.123030769,93.23632915,0.173120459,93.94783086,0.638285714,72.70268286,0.377616943,-7.770160221,0.080265948,-13.06811602,0.37604911,84.07678112,9.278468386,NA,0.13002488,93.94826834,NA,0.649164504,0.736633172,NA,NA,NA,NA,NA
Metal,0.173437751,88.13937036,0.173437751,88.13937036,0.7322,84.682876,0.294233668,-5.091889447,0.114293668,-10.06822111,0.482520938,87.78311447,6.407075796,NA,0.063939597,88.14089009,NA,0.332695506,0.497562274,NA,NA,NA,1.4,NA
Reggae,0.490677301,140.416839,0.490677301,140.416839,0.4042,125.6242367,0.757450558,-7.637397129,0.051274817,-20.39536284,0.347842305,140.6092658,11.50939268,NA,0.52048496,140.4168528,NA,0.700778957,0.679283089,NA,NA,NA,1,NA
Rock,0.121920354,92.56100504,0.207730684,93.38252411,0.5724,110.088792,0.317280961,-9.135225508,0.06675488,-13.62517006,0.413531885,87.30396307,1.400210413,NA,0.072226234,93.38294461,NA,0.437419981,0.567080883,NA,NA,NA,1,NA
Rock,0.137441176,85.50704559,0.209574209,86.77561455,0.685,57.00684571,0.354115207,-5.380721198,0.074062005,-9.738435484,0.43975,78.72991189,9.367920891,NA,0.162846902,86.77580373,NA,0.400049343,0.548547121,NA,NA,NA,1,NA
Rap,0.151194631,98.88117047,0.545026622,99.87292245,0.5849,82.404803,0.720993236,-8.613306652,0.050945006,-19.88715107,0.374329575,99.19958796,5.500625799,NA,0.356804493,99.79011733,NA,0.553752606,0.68049411,NA,NA,NA,NA,NA
Rock,0.215965753,48.88170692,0.215965753,48.88170692,0.699,47.91510857,0.419071233,-7.882068493,0.062310904,-13.02756986,0.454957534,45.98814263,13.30278265,NA,0.161042735,48.88196468,NA,0.588251965,0.675978133,NA,NA,NA,NA,NA
Blues,0.357643098,90.43094818,0.357643098,90.43094818,0.5344,66.760546,0.622800731,-12.58189762,0.061713108,-21.2645649,0.306384522,90.14718945,4.697753504,NA,0.338598319,90.43078407,NA,0.445182872,0.527388744,NA,NA,NA,1,NA
RnB,0.252700935,88.51038065,0.32317284,89.33613969,0.698666667,93.98280667,0.584470922,-12.27670071,0.057364057,-19.99294468,0.292865957,90.22985434,5.458965957,NA,0.372660494,89.33612469,NA,0.805762654,0.79339287,NA,NA,NA,1,NA
Rock,0.133013453,160.4390588,0.284862876,161.1565878,0.753909091,155.2069545,0.55705578,-14.88148585,0.062750752,-22.22848424,0.323553759,164.2830397,9.148106103,NA,0.132313824,161.066776,NA,0.736356871,0.765810089,NA,NA,NA,NA,NA
Pop,0.088607843,110.1496375,0.763422705,111.4984175,0.4673,90.142944,0.679904206,-10.92416355,0.045286507,-21.71205724,0.380192952,112.5499544,15.7089413,NA,0.601512077,111.6331789,NA,0.758351243,0.723394987,NA,NA,NA,1.666666667,NA
Metal,0.116103448,86.37256483,0,86.96880344,0.867571429,48.74015714,0.361538462,-6.474049774,0.05865813,-11.4951463,0.496439291,88.53737908,3.077834087,NA,0.170646299,87.0433304,NA,0.647102983,0.687572746,NA,NA,NA,1,NA
Rock,0.120275591,121.3001062,0.194235867,122.730466,0.480916667,133.1398317,0.443326389,-9.240326389,0.049369292,-14.27363611,0.351072801,120.4081803,4.669857755,NA,0.265967836,122.6112127,NA,0.471879197,0.561210383,NA,NA,NA,1.3125,NA
Rock,0.175691919,127.5106142,0.474361809,128.3165277,0.5644,101.822252,0.406254351,-7.639125837,0.05452091,-12.92102945,0.352163989,122.2421947,1.554119813,NA,0.160756281,128.3971954,NA,0.708071312,0.681512827,NA,NA,NA,1,NA
Rap,0.143899083,128.3625955,0.699060403,129.9277072,0.46875,108.3390442,0.642117597,-9.732117597,0.057838172,-19.56778112,0.387665379,127.2639995,8.104566381,NA,0.441301232,129.9275771,NA,0.69206864,0.751511154,NA,NA,NA,NA,NA
Rap,0.43249381,119.2784724,0.43249381,119.2784724,0.585916667,116.5417092,0.699285439,-7.028615236,0.050578949,-18.45000964,0.410549341,118.583176,3.392982401,NA,0.342418157,119.1965345,NA,0.400138175,0.540061243,NA,NA,NA,1,NA
Rock,0.648383858,120.1717842,0.648383858,120.1717842,0.419142857,108.22053,0.561560241,-6.764338554,0.050741313,-13.5448506,0.3473499,115.3961917,5.729339659,NA,0.416014764,120.0536507,NA,0.322013728,0.554645333,NA,NA,NA,NA,NA
Rock,0.157765152,107.6453999,0.289366038,108.2501873,0.761,82.30644375,0.461450808,-14.77135389,0.049750455,-21.40723935,0.393370289,103.8663161,-2.919984581,NA,0.243006598,108.2493346,NA,0.688751903,0.761328129,NA,NA,NA,1,NA
Rock,0.187842553,151.3707535,0.360132768,152.4490544,0.491555556,138.7673478,0.41349239,-18.12466965,0.049188872,-23.3018496,0.467495001,149.381585,1.747799239,NA,0.303531073,152.5567957,NA,0.437019672,0.55075469,NA,NA,NA,1.214285714,NA
Pop,0.179153333,140.1126743,0.785918874,141.7570028,0.750375,150.5471525,0.612947589,-6.957093641,0.042195702,-15.87639203,0.465231889,141.3726308,13.99136711,NA,0.519788907,141.8744331,NA,0.818431319,0.772837487,NA,NA,NA,1.222222222,NA
Rock,0.204428333,116.1895357,0.204428333,116.1895357,0.40275,116.1372413,0.463624467,-10.40643528,0.063919161,-15.76603556,0.42454386,116.1817839,13.16306567,NA,0.198991667,116.2847741,NA,0.384447003,0.501927084,NA,NA,NA,1.5,NA
Pop,0.125505618,105.7433572,0.614243636,106.3483798,0.51675,88.512105,0.467477707,-15.09138535,0.069776449,-21.13412739,0.25949801,104.1617757,2.777497346,NA,0.225181488,106.349093,NA,0.397711273,0.515024316,NA,NA,NA,1.4,NA
Rock,0.129576923,155.1940813,0.419646497,156.9190158,0.68,188.8021522,0.437118866,-10.61728135,0.054668332,-16.36640676,0.343176209,155.9044314,5.091344148,NA,0.17189172,156.7959261,NA,0.423673598,0.492038885,NA,NA,NA,1.75,NA
Metal,0.136489796,228.9003478,0.156154315,229.8287056,0.561333333,241.4179027,0.31727945,-16.45654974,0.04969663,-20.91976702,0.376897251,220.5738891,5.056519034,NA,0.081297599,229.8284607,NA,0.411369938,0.53336223,NA,NA,NA,NA,NA
Rock,0.334561404,53.21104702,0.745723404,54.58415532,0.801333333,47.37653333,0.471188841,-7.977912017,0.041423305,-14.0592618,0.273131795,54.30944966,14.3155549,NA,0.417219149,54.46983543,NA,0.744389196,0.814293454,NA,NA,NA,1,NA
Rock,0.111735632,69.29124644,0.264724432,70.68569676,0.7248,57.076822,0.362873823,-5.726623352,0.059991318,-10.43257815,0.385207627,70.21667891,4.618375549,NA,0.189566145,70.68626595,NA,0.300874231,0.430323173,NA,NA,NA,1,NA
Blues,0.120803419,102.2746245,0.267555085,103.3675713,0.674,91.20778,0.490899135,-8.214880403,0.052605346,-15.21946974,0.348572887,98.63212389,7.611490994,NA,0.306509534,103.4768885,NA,0.377159385,0.480314916,NA,NA,NA,NA,NA
Metal,0.350761194,143.5447542,0.17954876,144.5024503,0.716111111,122.5747178,0.249289474,-9.709722488,0.123454474,-13.43644737,0.376430423,149.5460403,6.668920255,NA,0.040042149,144.3828686,NA,0.613233378,0.704786809,NA,NA,NA,NA,NA
Rock,0.138463277,140.3018427,0.431886236,141.2901188,0.508222222,124.917245,0.542183743,-7.842541914,0.061986444,-14.72638103,0.342865651,135.1915864,2.777864239,NA,0.373021082,141.2903149,NA,0.700858363,0.729901906,NA,NA,NA,1,NA
Rock,0.108144578,112.685386,0.38002381,114.3838672,0.481818182,94.39175636,0.419806291,-4.401501656,0.079385348,-9.465031457,0.409490618,110.9794676,9.635891418,NA,0.227120357,114.3838871,NA,0.707925649,0.772873789,NA,NA,NA,NA,NA
Rock,0.105882353,94.97409227,0.314511435,96.17354495,0.775875,107.0458825,0.478297583,-8.26231571,0.068421435,-14.54840785,0.485487664,94.73760033,6.670246601,NA,0.267117464,96.27348104,NA,0.434252558,0.566130267,NA,NA,NA,1,NA
Rock,0.281956522,122.9630128,0.432864,123.7530707,0.747636364,118.1307518,0.60492081,-16.53883057,0.057078858,-25.93811418,0.203786986,114.8061279,-9.873354665,NA,0.432864,123.7530707,NA,0.406090677,0.492468665,NA,NA,NA,1.833333333,NA
Metal,0.062754717,125.2018296,0.120007407,122.0762173,0.649272727,90.53745273,0.311850716,-13.24772393,0.136765542,-17.6065726,0.353160361,113.6209604,-7.235824983,NA,0.063580247,122.2273578,NA,0.648451965,0.700888442,NA,NA,NA,1,NA
Jazz,0.158466667,207.6510191,0.230326818,209.2981747,0.754222222,189.6799111,0.546894701,-16.82081318,0.047456399,-25.05419429,0.290657382,189.9464352,-1.006855639,NA,0.180714732,209.2975489,NA,0.500800192,0.684962271,NA,NA,NA,NA,NA
Rock,0.088038251,144.6102764,0.587265668,145.2028983,0.4916,85.099056,0.55581036,-7.263456541,0.04663971,-15.30876646,0.3758795,133.945828,8.802294044,NA,0.415503067,145.2029416,NA,0.739342383,0.744672761,NA,NA,NA,NA,NA
Rock,0.262477876,66.68084885,0.103335277,67.46068329,0.667714286,59.69114286,0.372113314,-7.21425779,0.070341785,-12.33072805,0.371715061,59.74104765,0.144967658,NA,0.10684425,67.46031435,NA,0.746964311,0.69283865,NA,NA,NA,NA,NA
Rap,0.095811828,134.2857097,0.505131544,135.0107922,0.596454545,113.64237,0.528634409,-8.181502895,0.057842945,-15.11359884,0.404538875,132.9441148,5.259521023,NA,0.237512752,134.9202721,NA,0.331427285,0.484358604,NA,NA,NA,1.166666667,NA
Jazz,0.168269939,120.4337274,0.408726166,120.923727,0.461571429,113.7630786,0.649506047,-14.58127535,0.042155684,-24.94748744,0.292896047,118.747305,-2.976985349,NA,0.465605815,120.760397,NA,0.63363442,0.673166933,NA,NA,NA,NA,NA
Rap,0.132282353,122.5350028,0.407985955,124.4669087,0.391363636,119.8255691,0.590505906,-6.933341535,0.058827707,-15.17074902,0.335962024,118.0803303,8.300133448,NA,0.463071629,124.6419312,NA,0.378582058,0.475881332,NA,NA,NA,NA,NA
Electronic,0.176716895,127.3400279,0.676053531,128.0682278,0.7418,118.129965,0.887686711,-11.1424922,0.029161114,-30.99610022,0.24839223,138.0476179,6.192386043,NA,0.863347752,128.0682358,NA,0.399787114,0.57362903,NA,NA,NA,1,NA
Country,0.621172131,92.39815355,0.621172131,92.39815355,0.6775,83.620175,0.643589063,-16.852425,0.055517094,-25.58990313,0.306589323,90.60476942,-4.942742969,NA,0.519293716,92.52316861,NA,0.623767349,0.6660652,NA,NA,NA,NA,NA
Country,0.054804878,112.709062,0.424209459,114.0492419,0.536111111,100.3754267,0.585096317,-24.84244476,0.067734037,-32.55341643,0.258521483,114.4560796,-8.035920326,NA,0.104762655,114.1803759,NA,0.568259107,0.585010026,NA,NA,NA,1,NA
Rap,0.135797872,110.9103728,0.400908136,111.2110682,0.474444444,111.5524167,0.626694604,-9.124979334,0.068049311,-17.987062,0.412661596,110.5315135,8.124856008,NA,0.2642021,111.3537187,NA,0.446830547,0.560295649,NA,NA,NA,1,NA
Reggae,0.088050725,107.0755207,0.410658273,108.0469794,0.647454545,114.3303864,0.739855408,-10.77560155,0.052543223,-21.92979912,0.337352189,108.4936972,3.891796174,NA,0.582573741,108.1441523,NA,1,0.897019425,NA,NA,NA,NA,NA
Rock,0.151460317,103.1759696,0.395805118,104.1986846,0.703,97.189826,0.341845319,-8.485852103,0.049286988,-13.48033379,0.40005337,104.4348659,4.476505088,NA,0.147295276,104.0623191,NA,0.533998462,0.547296186,NA,NA,NA,NA,NA
Reggae,0.0969,96.37440908,0.610711027,97.28843536,0.535,96.925295,0.681371631,-15.89022128,0.04984366,-24.82114184,0.387444799,96.43984485,4.60876773,NA,0.430663818,97.28821256,NA,0.667586765,0.716169299,NA,NA,NA,NA,NA
